stdio    D         file_stdio.c:109  file_stdio_fopen                 [   0.00000] opening D:\School\Info\sokoban\src\Debug\allegro5.cfg r
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.99981] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.99984] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.99988] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.99993] Found a format
d3d      I         d3d_disp.cpp:2378 d3d_create_bitmap                [   0.99997] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   1.00036] added dtor for bitmap 00263848, func 6C3B222A
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.02599] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.02608] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.02836] removed dtor for bitmap 00263848
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.03085] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.03116] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.03121] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.03125] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.03129] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.03133] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.03137] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.03141] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.03145] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   1.03149] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   1.03153] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   1.03158] Found a format
d3d      I         d3d_disp.cpp:2378 d3d_create_bitmap                [   1.03162] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   1.03268] added dtor for bitmap 00263848, func 6C3B222A
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.03720] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.03733] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.03940] removed dtor for bitmap 00263848
dtor     D               dtor.c:196  _al_register_destructor          [   1.04052] added dtor for bitmap 00263848, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.04181] added dtor for bitmap 002639C0, func 6C3B222A
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.04927] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.04942] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.04947] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.04950] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.04956] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.04965] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.04969] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.04975] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.04981] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   1.04985] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   1.04990] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   1.05026] Found a format
d3d      I         d3d_disp.cpp:2378 d3d_create_bitmap                [   1.05031] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   1.05104] added dtor for bitmap 00263B38, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05152] added dtor for sub_bitmap 00263CB0, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05159] added dtor for sub_bitmap 00263E28, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05165] added dtor for sub_bitmap 00263FA0, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05171] added dtor for sub_bitmap 00264118, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05177] added dtor for sub_bitmap 00264290, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05183] added dtor for sub_bitmap 041E3950, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05189] added dtor for sub_bitmap 041E3AC8, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05195] added dtor for sub_bitmap 041E3C40, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05200] added dtor for sub_bitmap 041E3DB8, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05206] added dtor for sub_bitmap 041E3F30, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05212] added dtor for sub_bitmap 041E40A8, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05218] added dtor for sub_bitmap 041E4220, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05223] added dtor for sub_bitmap 041E4398, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05229] added dtor for sub_bitmap 041E4510, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05237] added dtor for sub_bitmap 041E4688, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05244] added dtor for sub_bitmap 04250778, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05250] added dtor for sub_bitmap 042508F0, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05256] added dtor for sub_bitmap 04250A68, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05262] added dtor for sub_bitmap 04250BE0, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05267] added dtor for sub_bitmap 04250D58, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05273] added dtor for sub_bitmap 04250ED0, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05279] added dtor for sub_bitmap 04251048, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05285] added dtor for sub_bitmap 042511C0, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05290] added dtor for sub_bitmap 04251338, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05296] added dtor for sub_bitmap 042514B0, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05303] added dtor for sub_bitmap 04251628, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05310] added dtor for sub_bitmap 042517A0, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05316] added dtor for sub_bitmap 04251918, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05321] added dtor for sub_bitmap 04251A90, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05327] added dtor for sub_bitmap 04251C08, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05333] added dtor for sub_bitmap 04251D80, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05339] added dtor for sub_bitmap 04251EF8, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05347] added dtor for sub_bitmap 04252070, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05353] added dtor for sub_bitmap 042521E8, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05358] added dtor for sub_bitmap 04252360, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05364] added dtor for sub_bitmap 042524D8, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05371] added dtor for sub_bitmap 04252778, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05377] added dtor for sub_bitmap 042528F0, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05383] added dtor for sub_bitmap 04252A68, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05388] added dtor for sub_bitmap 04252BE0, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05395] added dtor for sub_bitmap 04252D58, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05400] added dtor for sub_bitmap 04252ED0, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05406] added dtor for sub_bitmap 04253048, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05412] added dtor for sub_bitmap 042531C0, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05418] added dtor for sub_bitmap 04253338, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05424] added dtor for sub_bitmap 042534B0, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05429] added dtor for sub_bitmap 04253628, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05435] added dtor for sub_bitmap 042537A0, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05441] added dtor for sub_bitmap 04253918, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05447] added dtor for sub_bitmap 04253A90, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05453] added dtor for sub_bitmap 04253C08, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05459] added dtor for sub_bitmap 04253D80, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05464] added dtor for sub_bitmap 04253EF8, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05470] added dtor for sub_bitmap 04254070, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05476] added dtor for sub_bitmap 042541E8, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05482] added dtor for sub_bitmap 04254360, func 6C3B222A
dtor     D               dtor.c:196  _al_register_destructor          [   1.05488] added dtor for sub_bitmap 042544D8, func 6C3B222A
